1995,2000,2005,2010,2019,IncomeGroup
45.3245155336819,43.5594135700831,43.55784650630011,43.5586722218962,49.937901470332896,Low income
53.3537012641197,53.0738640067801,49.036902021965105,49.0356926341316,49.0358014646054,Upper middle income
45.160896379068205,45.1609291911559,45.16011386775539,47.1216423001051,47.1661146241092,Lower middle income
47.8872629664906,48.22575465639049,48.4257004910659,48.639354701761796,48.969794808615504,Upper middle income
46.640727503053895,47.581085249246705,47.3816056304426,47.578429677444106,48.8027138486098,High income
47.8687865772486,49.32115901795779,50.6921684684244,51.7427121032379,48.957472900569,Lower middle income
54.15384615384621,55.2858567032205,55.3292106220444,55.3687717704074,55.401102475434,High income
52.790318161784896,53.3881870045753,53.6898238466835,53.9470762592908,53.9706870551892,Upper middle income
58.9343788679811,58.9344885240918,59.199904501842795,59.426844804804205,58.9811683906626,Upper middle income
55.221334291101705,55.0923465320223,55.2581438229871,55.396626562181396,55.3952699003613,High income
49.5999595505293,50.0735252208606,50.4064140646941,50.3307847383469,50.39999894029489,High income
52.698032055229,52.0024645099529,52.1576737923205,52.2788544128803,50.921000956818396,High income
56.546923591129705,56.9026683763815,55.2193766130633,53.2280490139075,52.0889214493062,Upper middle income
47.49478738863971,46.743841553739,48.139050334466496,49.0682548962292,49.42346177059179,High income
29.979755217764897,30.922748484506698,28.5640738778965,27.658180513668604,27.717729346255396,High income
46.082151625861904,46.1552477949654,46.753407045513,47.1925894766883,48.5593744180694,Lower middle income
57.1575655887736,56.3573036870251,55.672021943573704,55.0769230769231,55.072255580774005,High income
54.200856120214205,54.2008355390687,54.2008813151433,54.200836774036205,54.2012072246457,Upper middle income
49.3954594826254,49.835142482307994,50.2756794286689,51.6639114353846,50.59379318730989,High income
47.640973509537794,48.939377329533,49.196118192352294,49.39818809318379,49.6983232774426,Upper middle income
46.733772929812794,46.38891983216371,51.3801946018054,53.5542371346126,52.938386924780595,Lower middle income
51.763012712880794,51.714964908308794,51.4882906544102,51.2709171785639,51.184319404220105,High income
18.4756184756185,18.4740330460217,18.7119839122123,18.8703015282941,15.086190708679199,Lower middle income
48.7954257278882,48.558138530941704,48.00779618543779,47.592921218436096,47.5908630872311,Lower middle income
52.336058495019905,52.1518468511911,52.460230157387,52.2994431841617,52.3800195886386,Upper middle income
41.4533957379008,41.4951824272026,41.9339589193278,43.0517682372588,43.0874534341206,Upper middle income
46.578347989433006,46.5150249198067,46.284267329802596,46.017672233397704,46.01514734710771,Upper middle income
49.8905036830579,50.717703349282296,50.7125732551945,50.714536722502004,50.707479064394995,High income
43.55973002312739,44.12332807177871,43.859773874706704,43.6080209172159,43.3663831671803,High income
57.9404963773701,57.93819188191879,56.4561024331139,55.6398862191461,50.9138598115312,Upper middle income
51.9168117490907,51.849958586602,52.1681295992022,52.41386161515221,52.4137662214723,Low income
51.279757350315705,51.3691215334161,50.9440401679836,50.767877105657995,50.7308001420481,Low income
48.98286401443029,47.8280584021039,48.6377952755905,49.2590273429347,49.4254341164454,Lower middle income
50.81752141385671,50.9614265667249,49.565469039120906,47.0766190516852,46.1162888275757,Lower middle income
45.2818935336675,45.4291020145924,44.9614505297492,44.597116723961705,50.52779162019571,Lower middle income
51.5680879990824,51.7565948960742,52.03413069780561,52.13088572989571,52.43872459270639,High income
49.95262908574139,49.5671672924489,49.151312926157,48.8298624101093,48.8080041400725,High income
46.871991335044896,46.865918124489,46.8115067390867,46.779577600410796,47.0440931505036,Low income
46.0863547061975,46.135940853803994,54.634410984428904,55.20214715391771,53.8617417956777,Low income
